15	19802106	19820555	1	3	1	1	0	64
15	19802181	19807125	1	1	1	1	0	41
15	19878669	19881200	1	1	1	1	0	31
15	20148443	20153656	1	1	1	0	2	47
15	20154668	20157372	1	1	1	0	2	24
15	20155226	20157689	1	1	1	1	0	43
15	20157606	20157689	1	1	1	8	0	72
15	20157871	20158116	1	1	1	0	2	59
15	20157871	20158814	1	1	1	0	2	74
15	20158176	20159143	1	1	1	0	1	6
15	20160310	20160650	1	1	1	0	2	53
15	20217726	20265455	1	1	1	0	2	49
15	20229549	20293218	2	2	1	0	2	37
15	20239558	20240695	2	2	1	2	0	50
15	20251534	20251942	2	2	1	1	0	11
15	20261997	20262832	2	2	1	1	0	61
15	20293251	20326723	2	2	1	0	1	6
15	20418583	20429215	1	1	1	0	2	19
15	20431236	20435848	2	2	1	0	3	47
15	20437433	20438591	2	2	1	0	1	28
15	20438823	20438926	2	2	1	1	0	13
15	20439124	20439507	2	2	1	2	0	17
15	20443522	20444226	2	2	1	1	0	61
15	20446047	20452367	2	2	1	1	0	3
15	20453503	20453619	2	2	1	0	1	40
15	20454011	20454539	2	2	1	0	2	28
15	20454674	20457304	2	2	1	0	2	65
15	20457960	20458232	2	2	1	0	1	67
15	20458448	20461191	2	2	1	0	3	64
15	20461343	20462342	2	2	1	0	1	66
15	20462447	20462830	2	2	1	0	1	68
15	20463002	20466194	2	2	1	0	1	32
15	20463002	20476924	2	2	1	0	1	35
15	20466371	20483402	2	2	1	0	1	55
15	20627184	20627211	0	0	0	0	7	68
15	20864258	20899616	2	2	1	1	0	18
15	20929379	20929956	2	2	1	0	2	16
15	20934593	20934826	2	2	1	0	1	56
15	21078248	21085206	2	2	1	1	0	62
15	21154964	21160185	1	1	1	0	2	47
15	21154964	21160305	1	1	1	1	0	15
15	21160380	21161024	1	1	1	5	0	61
15	21161197	21163903	1	1	1	2	2	24
15	21161197	21163947	1	1	1	10	0	72
15	21164402	21164647	1	1	1	0	2	59
15	21164402	21165345	1	1	1	0	2	74
15	21164707	21165674	1	1	1	0	1	6
15	21166841	21167181	1	1	1	0	2	53
15	21500165	21500307	2	2	1	0	2	47
15	21503080	21503651	2	2	1	0	2	16
15	21508289	21508522	2	2	1	0	1	56
15	21589312	21629284	1	1	1	0	1	72
15	21937446	21937588	2	2	1	0	2	47
15	21940361	21940938	2	2	1	0	2	16
15	21945576	21945809	2	2	1	0	1	56
15	22024632	22071871	1	1	1	0	1	72
15	22227328	22271110	1	1	1	1	1	46
15	22279275	22282798	1	1	1	1	0	36
15	22373176	22373203	0	0	0	0	7	70
15	22446186	22562537	1	1	1	1	0	59
15	22494956	22495569	1	1	1	1	0	47
15	22516991	22534067	1	1	1	0	1	55
15	22534244	22537437	1	1	1	0	1	32
15	22537609	22537992	1	1	1	0	1	68
15	22538097	22539096	1	1	1	0	1	66
15	22539248	22541994	1	1	1	0	3	64
15	22542210	22542482	1	1	1	0	1	67
15	22543139	22545766	1	1	1	0	2	65
15	22545901	22546429	1	1	1	2	0	73
15	22546821	22546937	1	1	1	0	1	40
15	22547090	22547880	1	1	1	0	1	60
15	22548073	22554384	1	1	1	0	1	3
15	22554573	22556011	1	1	1	0	3	55
15	22559971	22560787	1	1	1	1	0	38
15	22561790	22562948	1	1	1	0	4	47
15	22564533	22569148	1	1	1	0	3	47
15	22566363	22569148	1	1	1	2	0	13
15	22569292	22572928	1	1	1	3	0	8
15	22573182	22573278	1	1	1	0	1	59
15	22574074	22577158	1	1	1	0	3	54
15	22577333	22577429	1	1	1	0	3	58
15	22577556	22579583	1	1	1	0	1	39
15	22579724	22587343	1	1	1	0	1	62
15	22676935	22678196	1	1	1	0	1	71
15	22678384	22678844	1	1	1	1	0	22
15	22678384	22681153	1	1	1	1	0	70
15	22714410	22717658	1	1	1	1	0	61
15	22727228	22730460	1	1	1	3	2	50
15	22730639	22732672	1	1	1	6	2	73
15	22732785	22733980	1	1	1	4	1	55
15	22734151	22741059	1	1	1	0	1	47
15	22741309	22742462	1	1	1	0	3	24
15	22742598	22744603	1	1	1	0	1	55
15	22757310	22802178	1	1	1	1	0	56
15	22786835	22810748	1	1	1	1	0	44
15	22810797	22812162	1	1	1	1	0	48
15	22814154	22820312	1	1	1	1	0	65
15	22820474	22823727	1	1	1	3	0	71
15	22838922	22845145	1	1	1	1	0	52
15	22838922	22851638	1	1	1	4	0	38
15	22839791	22845145	1	1	1	2	0	56
15	22839791	22851638	1	1	1	1	0	66
15	22845268	22851638	1	1	1	1	0	64
15	22847137	22848028	2	2	1	1	3	67
15	22848047	22864402	2	2	0	0	1	18
15	22851871	22853211	1	1	1	7	0	57
15	22853269	22858539	1	1	1	12	0	57
15	22854358	22933546	2	2	1	1	1	65
15	22858631	22860628	1	1	1	12	0	72
15	22860790	22866212	1	1	1	6	0	58
15	22870193	22872824	2	2	1	5	0	59
15	22872973	22873490	2	2	1	7	0	70
15	22873730	22874549	2	2	1	5	0	64
15	22874645	22875198	2	2	1	1	0	29
15	22875272	22879912	2	2	1	2	0	67
15	22880044	22881845	2	2	1	8	0	74
15	22881937	22882867	2	2	1	9	0	69
15	22882021	22882867	2	2	1	1	0	29
15	22883012	22892889	2	2	1	1	0	51
15	22892978	22903705	2	2	1	3	0	74
15	22903906	22909193	2	2	1	5	0	72
15	22909314	22910519	2	2	1	6	0	36
15	22910629	22910736	2	2	1	7	0	65
15	22910814	22912178	2	2	1	6	0	74
15	22912276	22914725	2	2	1	2	0	51
15	22914883	22916476	2	2	1	9	0	70
15	22916631	22917787	2	2	1	3	0	53
15	22917936	22918691	2	2	1	4	0	59
15	22918859	22925981	2	2	1	2	0	68
15	22926108	22927905	2	2	1	1	0	31
