15	19810913	19816199	1	3	1	1	0	38
15	19814911	19820801	1	1	1	1	0	36
15	20154668	20157372	1	1	1	0	5	27
15	20157606	20157689	1	1	1	6	0	74
15	20157871	20158116	1	1	1	0	2	59
15	20158176	20159143	1	1	1	0	3	59
15	20160310	20160650	1	1	1	0	2	71
15	20204133	20204172	2	2	1	0	2	66
15	20217726	20265455	1	1	1	1	0	70
15	20229549	20293218	2	2	1	1	1	30
15	20240843	20242857	2	2	1	1	0	67
15	20254442	20269591	1	1	1	1	0	20
15	20257452	20261871	2	2	1	1	0	29
15	20283660	20284126	1	1	1	2	0	48
15	20285336	20290112	1	1	1	0	1	12
15	20338192	20353478	2	2	1	0	1	41
15	20418671	20429303	2	2	1	0	1	35
15	20431236	20435848	2	2	1	0	1	44
15	20435993	20437293	2	2	1	0	1	11
15	20438823	20438926	2	2	1	1	0	14
15	20439656	20440473	2	2	1	1	0	37
15	20444420	20445858	2	2	1	3	0	72
15	20453503	20453612	2	2	1	1	0	45
15	20453763	20453839	2	2	1	0	1	47
15	20454011	20454539	2	2	1	0	2	73
15	20454674	20457304	2	2	1	0	2	57
15	20457501	20457592	2	2	1	0	1	12
15	20457721	20457826	2	2	1	0	1	10
15	20457960	20458232	2	2	1	0	1	28
15	20458448	20461191	2	2	1	0	1	35
15	20461343	20462342	2	2	1	0	1	55
15	20627184	20627211	0	0	0	0	8	72
15	20926773	20928868	2	2	1	1	0	7
15	20931315	20931777	2	2	1	1	0	9
15	20931901	20932182	2	2	1	1	0	16
15	20932323	20932680	2	2	1	1	0	35
15	20933121	20934508	2	2	1	1	0	5
15	21078248	21085206	2	2	1	0	1	39
15	21101691	21107200	1	1	1	0	1	21
15	21154964	21160305	1	1	1	1	0	39
15	21160380	21161024	1	1	1	15	0	55
15	21161197	21163903	1	1	1	3	5	27
15	21161197	21163947	1	1	1	5	0	54
15	21164402	21164647	1	1	1	0	2	59
15	21164707	21165674	1	1	1	0	3	59
15	21166841	21167181	1	1	1	0	2	71
15	21500474	21502569	2	2	1	0	1	11
15	21502778	21502897	2	2	1	0	2	11
15	21937755	21939850	2	2	1	0	1	11
15	21940059	21940178	2	2	1	0	2	11
15	22255161	22256428	2	2	1	1	0	70
15	22279275	22282798	1	1	1	3	0	67
15	22279960	22299750	1	1	1	1	0	47
15	22373176	22373203	0	0	0	0	8	74
15	22537609	22537992	1	1	1	1	0	12
15	22538097	22539096	1	1	1	0	1	55
15	22539248	22541994	1	1	1	0	1	35
15	22542210	22542482	1	1	1	0	1	28
15	22542851	22542942	1	1	1	2	0	66
15	22543139	22545766	1	1	1	0	2	57
15	22546601	22546677	1	1	1	0	1	47
15	22547090	22547880	1	1	1	0	1	26
15	22548073	22554384	1	1	1	0	1	12
15	22554573	22556011	1	1	1	0	1	34
15	22556205	22556909	1	1	1	0	3	29
15	22559971	22560787	1	1	1	1	0	39
15	22561060	22561183	1	1	1	1	0	70
15	22563088	22564388	1	1	1	1	1	11
15	22564533	22569148	1	1	1	0	1	44
15	22573416	22573974	1	1	1	1	0	40
15	22574074	22577158	1	1	1	0	2	14
15	22577333	22577429	1	1	1	0	2	59
15	22577556	22579583	1	1	1	0	1	67
15	22579724	22587343	1	1	1	1	2	39
15	22587392	22589942	1	1	1	1	0	48
15	22676935	22678196	1	1	1	0	2	48
15	22703330	22862249	1	1	1	2	0	60
15	22727228	22730460	1	1	1	7	2	50
15	22730639	22732672	1	1	1	6	0	71
15	22732785	22733980	1	1	1	4	3	66
15	22734151	22741059	1	1	1	0	2	55
15	22741309	22742462	1	1	1	2	1	33
15	22810797	22812162	1	1	1	1	0	38
15	22812254	22820312	1	1	1	1	0	20
15	22820474	22823727	1	1	1	3	0	11
15	22838922	22845145	1	1	1	1	0	66
15	22838922	22851638	1	1	1	3	0	69
15	22839791	22851638	1	1	1	2	0	38
15	22839791	22858539	1	1	1	1	0	28
15	22844490	22872230	1	1	1	1	0	57
15	22845268	22846948	1	1	1	2	0	45
15	22845268	22851638	1	1	1	3	0	70
15	22847137	22848028	2	2	1	0	1	62
15	22851871	22853211	1	1	1	7	0	57
15	22853269	22858539	1	1	1	6	0	57
15	22858631	22860628	1	1	1	4	0	75
15	22860790	22866212	1	1	1	7	0	53
15	22870193	22872824	2	2	1	2	0	11
